"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify the created section with the test case can be deleted","1136","Verify the created section with the test case can be deleted","API regression tests","2026-07-22","passed","2026-07-22","Test cases API functionality tests","API Tests","tests.api.TestCaseAPITest","deleteTestCaseSection"
"Update user group","17327","Verify group can be updated","UI Regression tests","2026-07-22","passed","2026-07-22","Group management functionality tests","UI Tests","tests.ui.GroupTest","updateGroupTest"
"Priority change is reflected in case history","16241","Priority change is reflected in case history","UI Regression tests","2026-07-22","passed","2026-07-22","Test cases functionality tests","UI Tests","tests.ui.TestCaseTest","priorityChangeInHistoryTest"
"Create a new test case","16224","Create a new test case","UI Smoke tests","2026-07-22","passed","2026-07-22","Test cases functionality tests","Smoke Tests","tests.ui.TestCaseTest","testCaseCreationTest"
"Edit test case title via edit form","15979","Edit test case title via edit form","UI Regression tests","2026-07-22","passed","2026-07-22","Test cases functionality tests","UI Tests","tests.ui.TestCaseTest","editTestCaseTest"
"Compare results of two runs","52036","Compare results of two runs","UI Regression tests","2026-07-22","passed","2026-07-22","Reports functionality tests","UI Tests","tests.ui.ReportTest","compareRunsTest"
"Verify a test case title can be updated","1207","Verify a test case title can be updated","API regression tests","2026-07-22","passed","2026-07-22","Test cases API functionality tests","API Tests","tests.api.TestCaseAPITest","updateTestCase"
"Edit project name","22417","Edit project name","UI Regression tests","2026-07-22","passed","2026-07-22","Project management functionality tests","UI Tests","tests.ui.ProjectsTest","editProjectNameTest"
"Move test case to another section via edit form","18467","Move test case to another section via edit form","UI Regression tests","2026-07-22","passed","2026-07-22","Test cases functionality tests","UI Tests","tests.ui.TestCaseTest","moveTestCaseToSectionTest"
"Verify a test case attachment can be deleted","2925","Verify a test case attachment can be deleted","API regression tests","2026-07-22","passed","2026-07-22","Attachments functionality tests","API Tests","tests.api.AttachmentAPITest","deleteAttachmentFromTestCase"
"Create test suite","25801","Create test suite","UI Smoke tests","2026-07-22","passed","2026-07-22","Test suites functionality tests","Smoke Tests","tests.ui.TestSuiteTest","createSuiteTest"
"Login with valid credentials","10094","Login with valid credentials","UI Smoke tests","2026-07-22","passed","2026-07-22","Authentication functionality tests","Smoke Tests","tests.ui.LoginTest","loginTest"
"Update user's name","13289","Verify user's name can be updated","UI Regression tests","2026-07-22","passed","2026-07-22","Settings functionality tests","UI Tests","tests.ui.SettingsTest","updateUsersName"
"Verify a test case attachment can be retrieved","955","Verify a test case attachment can be retrieved","API regression tests","2026-07-22","passed","2026-07-22","Attachments functionality tests","API Tests","tests.api.AttachmentAPITest","retrieveAttachmentFromTestCase"
"Deactivate user","0","Verify user can be deactivated","UI Regression tests","2026-07-22","unknown","2026-07-22","User management functionality tests","UI Tests","tests.ui.UserNRolesTest","deactivateUserTest"
"Create and then delete a test case","19693","Create and then delete a test case","UI Regression tests","2026-07-22","passed","2026-07-22","Test cases functionality tests","UI Tests","tests.ui.TestCaseTest","testCaseCreationAndDeletionTest"
"Close test run","39633","Close test run","UI Regression tests","2026-07-22","passed","2026-07-22","Test runs functionality tests","UI Tests","tests.ui.TestRunTest","closeRunTest"
"Add passed result to a test","43136","Add passed result to a test","UI Regression tests","2026-07-22","passed","2026-07-22","Test runs functionality tests","UI Tests","tests.ui.TestRunTest","addPassedResultTest"
"Verify project test cases can be retrieved","978","Verify project test cases can be retrieved","API regression tests","2026-07-22","passed","2026-07-22","Test cases API functionality tests","API Tests","tests.api.TestCaseAPITest","getTestCases"
"Delete test suite","26860","Delete test suite","UI Regression tests","2026-07-22","passed","2026-07-22","Test suites functionality tests","UI Tests","tests.ui.TestSuiteTest","deleteSuiteTest"
"Create milestone","28071","Verify milestone can be created","UI Regression tests","2026-07-22","passed","2026-07-22","Milestones functionality tests","UI Tests","tests.ui.MilestoneTest","createMilestoneTest"
"Log out from the application","10148","Log out from the application","UI Regression tests","2026-07-22","passed","2026-07-22","Authentication functionality tests","UI Tests","tests.ui.LoginTest","logOutTest"
"Suite shows test cases count","25305","Suite shows test cases count","UI Regression tests","2026-07-22","passed","2026-07-22","Test suites functionality tests","UI Tests","tests.ui.TestSuiteTest","suiteShowsCasesCountTest"
"Create test run","40686","Create test run","UI Smoke tests","2026-07-22","passed","2026-07-22","Test runs functionality tests","Smoke Tests","tests.ui.TestRunTest","createRunTest"
"Delete role","15018","Verify role can be deleted","UI Regression tests","2026-07-22","passed","2026-07-22","Role management functionality tests","UI Tests","tests.ui.RolesTest","deleteRole"
"Change test case priority","15579","Change test case priority","UI Regression tests","2026-07-22","passed","2026-07-22","Test cases functionality tests","UI Tests","tests.ui.TestCaseTest","changePriorityInTestCaseTest"
