"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Login with invalid credentials shows error","13250","Login with invalid credentials shows error","Surefire suite","2026-07-18","failed","2026-07-18","Authentication functionality tests","Authentication functionality tests","tests.ui.LoginTest","loginWithInvalidCredentialsTest"
"Add test case to suite","20672","Add test case to suite","Surefire suite","2026-07-18","passed","2026-07-18","Test suites functionality tests","Test suites functionality tests","tests.ui.TestSuiteTest","addCaseToSuiteTest"
"Create a new project","10616","Create a new project","Surefire suite","2026-07-18","passed","2026-07-18","Project management functionality tests","Project management functionality tests","tests.ui.ProjectsTest","createProjectTest"
"Open an existing test case","8446","Open an existing test case","Surefire suite","2026-07-18","passed","2026-07-18","Test cases functionality tests","Test cases functionality tests","tests.ui.TestCaseTest","openTestCaseTest"
"Move test case to another section via edit form","11252","Move test case to another section via edit form","Surefire suite","2026-07-18","passed","2026-07-18","Test cases functionality tests","Test cases functionality tests","tests.ui.TestCaseTest","moveTestCaseToSectionTest"
"Edit project name","13056","Edit project name","Surefire suite","2026-07-18","passed","2026-07-18","Project management functionality tests","Project management functionality tests","tests.ui.ProjectsTest","editProjectNameTest"
"Create and then delete a test case","14580","Create and then delete a test case","Surefire suite","2026-07-18","passed","2026-07-18","Test cases functionality tests","Test cases functionality tests","tests.ui.TestCaseTest","testCaseCreationAndDeletionTest"
"Verify a project can be created","1000","Verify a project can be created","Surefire suite","2026-07-18","passed","2026-07-18","Projects API functionality tests","Projects API functionality tests","tests.api.ProjectAPITest","createProject"
"Verify the projects list can be retrieved","1152","Verify the projects list can be retrieved","Surefire suite","2026-07-18","passed","2026-07-18","Projects API functionality tests","Projects API functionality tests","tests.api.ProjectAPITest","getProjects"
"Create user","13163","Verify user can be created","Surefire suite","2026-07-18","passed","2026-07-18","User management functionality tests","User management functionality tests","tests.ui.UserNRolesTest","createUserTest"
"Verify a test case attachment can be deleted","2920","Verify a test case attachment can be deleted","Surefire suite","2026-07-18","passed","2026-07-18","Attachments functionality tests","Attachments functionality tests","tests.api.AttachmentAPITest","deleteAttachmentFromTestCase"
"Delete milestone","18734","Verify milestone can be deleted","Surefire suite","2026-07-18","passed","2026-07-18","Milestones functionality tests","Milestones functionality tests","tests.ui.MilestoneTest","deleteMilestoneTest"
"Create role","9067","Verify role can be created","Surefire suite","2026-07-18","passed","2026-07-18","Role management functionality tests","Role management functionality tests","tests.ui.RolesTest","createRole"
"Edit test case title via edit form","10764","Edit test case title via edit form","Surefire suite","2026-07-18","passed","2026-07-18","Test cases functionality tests","Test cases functionality tests","tests.ui.TestCaseTest","editTestCaseTest"
"Export run results to a file","37607","Export run results to a file","Surefire suite","2026-07-18","failed","2026-07-18","Reports functionality tests","Reports functionality tests","tests.ui.ReportTest","exportRunResultsTest"
"Complete milestone","22877","Verify milestone can be completed","Surefire suite","2026-07-18","passed","2026-07-18","Milestones functionality tests","Milestones functionality tests","tests.ui.MilestoneTest","completeMilestoneTest"
"Add failed result with attachment","42133","Add failed result with attachment","Surefire suite","2026-07-18","passed","2026-07-18","Test runs functionality tests","Test runs functionality tests","tests.ui.TestRunTest","addFailedResultWithAttachmentTest"
"Check milestone data","21773","Verify milestone data is displayed","Surefire suite","2026-07-18","passed","2026-07-18","Milestones functionality tests","Milestones functionality tests","tests.ui.MilestoneTest","checkMilestoneDataTest"
"Verify API authentication succeeds with valid credentials","2630","Verify API authentication succeeds with valid credentials","Surefire suite","2026-07-18","passed","2026-07-18","API authentication functionality tests","API authentication functionality tests","tests.api.AuthAPITest","checkValidCredentialsAuthentication"
"Verify a result can be added to a test run","1238","Verify a result can be added to a test run","Surefire suite","2026-07-18","passed","2026-07-18","Test runs API functionality tests","Test runs API functionality tests","tests.api.TestRunAPITest","addResultForCase"
"Change language","10716","Verify language can be changed","Surefire suite","2026-07-18","passed","2026-07-18","Settings functionality tests","Settings functionality tests","tests.ui.SettingsTest","changeLanguage"
"Create test suite","15400","Create test suite","Surefire suite","2026-07-18","passed","2026-07-18","Test suites functionality tests","Test suites functionality tests","tests.ui.TestSuiteTest","createSuiteTest"
"Priority change is reflected in case history","12469","Priority change is reflected in case history","Surefire suite","2026-07-18","passed","2026-07-18","Test cases functionality tests","Test cases functionality tests","tests.ui.TestCaseTest","priorityChangeInHistoryTest"
"Verify project test runs can be retrieved","4430","Verify project test runs can be retrieved","Surefire suite","2026-07-18","passed","2026-07-18","Test runs API functionality tests","Test runs API functionality tests","tests.api.TestRunAPITest","getTestRuns"
"Update role","11447","Verify role can be updated","Surefire suite","2026-07-18","passed","2026-07-18","Role management functionality tests","Role management functionality tests","tests.ui.RolesTest","updateRole"
"Create user group","10983","Verify group can be created","Surefire suite","2026-07-18","passed","2026-07-18","Group management functionality tests","Group management functionality tests","tests.ui.GroupTest","createGroupTest"
"Update user's name","8818","Verify user's name can be updated","Surefire suite","2026-07-18","passed","2026-07-18","Settings functionality tests","Settings functionality tests","tests.ui.SettingsTest","updateUsersName"
"Verify test run results can be retrieved","953","Verify test run results can be retrieved","Surefire suite","2026-07-18","passed","2026-07-18","Test runs API functionality tests","Test runs API functionality tests","tests.api.TestRunAPITest","getResultsForRun"
"Verify selection can be created","1582","Verify selection can be created","Surefire suite","2026-07-18","passed","2026-07-18","Sections functionality tests","Sections functionality tests","tests.api.SectionAPITest","checkCreateSection"
"Create a new test case","12019","Create a new test case","Surefire suite","2026-07-18","passed","2026-07-18","Test cases functionality tests","Test cases functionality tests","tests.ui.TestCaseTest","testCaseCreationTest"
"Create milestone","16480","Verify milestone can be created","Surefire suite","2026-07-18","passed","2026-07-18","Milestones functionality tests","Milestones functionality tests","tests.ui.MilestoneTest","createMilestoneTest"
"Verify a test run attachment can be deleted","3171","Verify a test run attachment can be deleted","Surefire suite","2026-07-18","passed","2026-07-18","Attachments functionality tests","Attachments functionality tests","tests.api.AttachmentAPITest","deleteAttachmentFromTestRun"
"Compare results of two runs","37289","Compare results of two runs","Surefire suite","2026-07-18","passed","2026-07-18","Reports functionality tests","Reports functionality tests","tests.ui.ReportTest","compareRunsTest"
"Login with invalid credentials shows error","13467","Login with invalid credentials shows error","Surefire suite","2026-07-18","failed","2026-07-18","Authentication functionality tests","Authentication functionality tests","tests.ui.LoginTest","loginWithInvalidCredentialsTest"
"Verify a test run attachment can be retrieved","1137","Verify a test run attachment can be retrieved","Surefire suite","2026-07-18","passed","2026-07-18","Attachments functionality tests","Attachments functionality tests","tests.api.AttachmentAPITest","retrieveAttachmentFromTestRun"
"Verify API authentication fails with invalid credentials","983","Verify API authentication fails with invalid credentials","Surefire suite","2026-07-18","passed","2026-07-18","API authentication functionality tests","API authentication functionality tests","tests.api.AuthAPITest","checkInvalidCredentialsAuthentication"
"Verify an attachment can be added to a test run","2910","Verify an attachment can be added to a test run","Surefire suite","2026-07-18","passed","2026-07-18","Attachments functionality tests","Attachments functionality tests","tests.api.AttachmentAPITest","addAttachmentToTestRun"
"Close test run","27587","Close test run","Surefire suite","2026-07-18","passed","2026-07-18","Test runs functionality tests","Test runs functionality tests","tests.ui.TestRunTest","closeRunTest"
"Change color scheme","10721","Verify color scheme can be changed","Surefire suite","2026-07-18","passed","2026-07-18","Settings functionality tests","Settings functionality tests","tests.ui.SettingsTest","changeColorScheme"
"Verify created sections can be deleted","3230","Verify created sections can be deleted","Surefire suite","2026-07-18","passed","2026-07-18","Sections functionality tests","Sections functionality tests","tests.api.SectionAPITest","deleteSections"
"Change test case priority","10998","Change test case priority","Surefire suite","2026-07-18","passed","2026-07-18","Test cases functionality tests","Test cases functionality tests","tests.ui.TestCaseTest","changePriorityInTestCaseTest"
"Verify project test cases can be retrieved","1076","Verify project test cases can be retrieved","Surefire suite","2026-07-18","passed","2026-07-18","Test cases API functionality tests","Test cases API functionality tests","tests.api.TestCaseAPITest","getTestCases"
"Delete user group","10857","Verify group can be deleted","Surefire suite","2026-07-18","passed","2026-07-18","Group management functionality tests","Group management functionality tests","tests.ui.GroupTest","deleteGroupTest"
"Verify a test case title can be updated","1048","Verify a test case title can be updated","Surefire suite","2026-07-18","passed","2026-07-18","Test cases API functionality tests","Test cases API functionality tests","tests.api.TestCaseAPITest","updateTestCase"
"Verify a section can be moved into another section","3044","Verify a section can be moved into another section","Surefire suite","2026-07-18","passed","2026-07-18","Sections functionality tests","Sections functionality tests","tests.api.SectionAPITest","moveSection"
"Login with valid credentials","6277","Login with valid credentials","Surefire suite","2026-07-18","passed","2026-07-18","Authentication functionality tests","Authentication functionality tests","tests.ui.LoginTest","loginTest"
"Verify a test case attachment can be retrieved","963","Verify a test case attachment can be retrieved","Surefire suite","2026-07-18","passed","2026-07-18","Attachments functionality tests","Attachments functionality tests","tests.api.AttachmentAPITest","retrieveAttachmentFromTestCase"
"View test run statistics","29295","View test run statistics","Surefire suite","2026-07-18","passed","2026-07-18","Reports functionality tests","Reports functionality tests","tests.ui.ReportTest","viewRunStatisticsTest"
"Filter tests in run by status","28150","Filter tests in run by status","Surefire suite","2026-07-18","passed","2026-07-18","Test runs functionality tests","Test runs functionality tests","tests.ui.TestRunTest","filterByStatusTest"
"Update user group","11485","Verify group can be updated","Surefire suite","2026-07-18","passed","2026-07-18","Group management functionality tests","Group management functionality tests","tests.ui.GroupTest","updateGroupTest"
"Create test run","26539","Create test run","Surefire suite","2026-07-18","passed","2026-07-18","Test runs functionality tests","Test runs functionality tests","tests.ui.TestRunTest","createRunTest"
"Update user data","11732","Verify user data can be updated","Surefire suite","2026-07-18","passed","2026-07-18","User management functionality tests","User management functionality tests","tests.ui.UserNRolesTest","updateUserDataTest"
"Verify a section can be updated","992","Verify a section can be updated","Surefire suite","2026-07-18","passed","2026-07-18","Sections functionality tests","Sections functionality tests","tests.api.SectionAPITest","updateSection"
"Update milestone","22518","Verify milestone can be updated","Surefire suite","2026-07-18","passed","2026-07-18","Milestones functionality tests","Milestones functionality tests","tests.ui.MilestoneTest","updateMilestoneTest"
"Verify a test case can be created","2011","Verify a test case can be created","Surefire suite","2026-07-18","passed","2026-07-18","Test cases API functionality tests","Test cases API functionality tests","tests.api.TestCaseAPITest","createTestCase"
"Verify the created project can be deleted","1001","Verify the created project can be deleted","Surefire suite","2026-07-18","passed","2026-07-18","Projects API functionality tests","Projects API functionality tests","tests.api.ProjectAPITest","deleteProject"
"Deactivate user","12955","Verify user can be deactivated","Surefire suite","2026-07-18","passed","2026-07-18","User management functionality tests","User management functionality tests","tests.ui.UserNRolesTest","deactivateUserTest"
"Verify created test data can be deleted","2125","Verify created test data can be deleted","Surefire suite","2026-07-18","passed","2026-07-18","Test runs API functionality tests","Test runs API functionality tests","tests.api.TestRunAPITest","deleteTestRunData"
