"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Delete user group","12126","Verify group can be deleted","UI Regression tests","2026-07-18","passed","2026-07-18","Group management functionality tests","UI Tests","tests.ui.GroupTest","deleteGroupTest"
"Suite shows test cases count","16780","Suite shows test cases count","UI Regression tests","2026-07-18","passed","2026-07-18","Test suites functionality tests","UI Tests","tests.ui.TestSuiteTest","suiteShowsCasesCountTest"
"Login with invalid credentials shows error","5792","Login with invalid credentials shows error","UI Regression tests","2026-07-18","passed","2026-07-18","Authentication functionality tests","UI Tests","tests.ui.LoginTest","loginWithInvalidCredentialsTest"
"Verify a test case attachment can be deleted","2752","Verify a test case attachment can be deleted","API regression tests","2026-07-18","passed","2026-07-18","Attachments functionality tests","API Tests","tests.api.AttachmentAPITest","deleteAttachmentFromTestCase"
"Create a new test case","12306","Create a new test case","UI Regression tests","2026-07-18","passed","2026-07-18","Test cases functionality tests","UI Tests","tests.ui.TestCaseTest","testCaseCreationTest"
"View test run statistics","31127","View test run statistics","UI Regression tests","2026-07-18","passed","2026-07-18","Reports functionality tests","UI Tests","tests.ui.ReportTest","viewRunStatisticsTest"
"Log out from the application","8645","Log out from the application","UI Regression tests","2026-07-18","passed","2026-07-18","Authentication functionality tests","UI Tests","tests.ui.LoginTest","logOutTest"
"Compare results of two runs","38167","Compare results of two runs","UI Regression tests","2026-07-18","passed","2026-07-18","Reports functionality tests","UI Tests","tests.ui.ReportTest","compareRunsTest"
"Verify selection can be created","1476","Verify selection can be created","API regression tests","2026-07-18","passed","2026-07-18","Sections functionality tests","API Tests","tests.api.SectionAPITest","checkCreateSection"
"Update user's name","10005","Verify user's name can be updated","UI Regression tests","2026-07-18","passed","2026-07-18","Settings functionality tests","UI Tests","tests.ui.SettingsTest","updateUsersName"
"Verify API authentication fails with invalid credentials","777","Verify API authentication fails with invalid credentials","API regression tests","2026-07-18","passed","2026-07-18","API authentication functionality tests","API Tests","tests.api.AuthAPITest","checkInvalidCredentialsAuthentication"
"Update user data","12059","Verify user data can be updated","UI Regression tests","2026-07-18","passed","2026-07-18","User management functionality tests","UI Tests","tests.ui.UserNRolesTest","updateUserDataTest"
"Verify a test run attachment can be retrieved","1018","Verify a test run attachment can be retrieved","API regression tests","2026-07-18","passed","2026-07-18","Attachments functionality tests","API Tests","tests.api.AttachmentAPITest","retrieveAttachmentFromTestRun"
"Complete milestone","24204","Verify milestone can be completed","UI Regression tests","2026-07-18","passed","2026-07-18","Milestones functionality tests","UI Tests","tests.ui.MilestoneTest","completeMilestoneTest"
"Create user","14059","Verify user can be created","UI Regression tests","2026-07-18","passed","2026-07-18","User management functionality tests","UI Tests","tests.ui.UserNRolesTest","createUserTest"
"Verify a test case can be created","2090","Verify a test case can be created","API regression tests","2026-07-18","passed","2026-07-18","Test cases API functionality tests","API Tests","tests.api.TestCaseAPITest","createTestCase"
"Deactivate user","13638","Verify user can be deactivated","UI Regression tests","2026-07-18","passed","2026-07-18","User management functionality tests","UI Tests","tests.ui.UserNRolesTest","deactivateUserTest"
"Verify the created project can be deleted","858","Verify the created project can be deleted","API regression tests","2026-07-18","passed","2026-07-18","Projects API functionality tests","API Tests","tests.api.ProjectAPITest","deleteProject"
"Create and then delete a test case","15410","Create and then delete a test case","UI Regression tests","2026-07-18","passed","2026-07-18","Test cases functionality tests","UI Tests","tests.ui.TestCaseTest","testCaseCreationAndDeletionTest"
"Filter tests in run by status","28349","Filter tests in run by status","UI Regression tests","2026-07-18","passed","2026-07-18","Test runs functionality tests","UI Tests","tests.ui.TestRunTest","filterByStatusTest"
"Update milestone","23543","Verify milestone can be updated","UI Regression tests","2026-07-18","passed","2026-07-18","Milestones functionality tests","UI Tests","tests.ui.MilestoneTest","updateMilestoneTest"
"Verify test run results can be retrieved","960","Verify test run results can be retrieved","API regression tests","2026-07-18","passed","2026-07-18","Test runs API functionality tests","API Tests","tests.api.TestRunAPITest","getResultsForRun"
"Change language","11993","Verify language can be changed","UI Regression tests","2026-07-18","passed","2026-07-18","Settings functionality tests","UI Tests","tests.ui.SettingsTest","changeLanguage"
"Create test run","25712","Create test run","UI Regression tests","2026-07-18","passed","2026-07-18","Test runs functionality tests","UI Tests","tests.ui.TestRunTest","createRunTest"
"Create milestone","17517","Verify milestone can be created","UI Regression tests","2026-07-18","passed","2026-07-18","Milestones functionality tests","UI Tests","tests.ui.MilestoneTest","createMilestoneTest"
"Delete role","11913","Verify role can be deleted","UI Regression tests","2026-07-18","passed","2026-07-18","Role management functionality tests","UI Tests","tests.ui.RolesTest","deleteRole"
"Verify a section can be moved into another section","3029","Verify a section can be moved into another section","API regression tests","2026-07-18","passed","2026-07-18","Sections functionality tests","API Tests","tests.api.SectionAPITest","moveSection"
"Update role","12797","Verify role can be updated","UI Regression tests","2026-07-18","passed","2026-07-18","Role management functionality tests","UI Tests","tests.ui.RolesTest","updateRole"
"Verify project test cases can be retrieved","1015","Verify project test cases can be retrieved","API regression tests","2026-07-18","passed","2026-07-18","Test cases API functionality tests","API Tests","tests.api.TestCaseAPITest","getTestCases"
"Verify a result can be added to a test run","1156","Verify a result can be added to a test run","API regression tests","2026-07-18","passed","2026-07-18","Test runs API functionality tests","API Tests","tests.api.TestRunAPITest","addResultForCase"
"Edit test case title via edit form","11350","Edit test case title via edit form","UI Regression tests","2026-07-18","passed","2026-07-18","Test cases functionality tests","UI Tests","tests.ui.TestCaseTest","editTestCaseTest"
"Export run results to a file","27183","Export run results to a file","UI Regression tests","2026-07-18","passed","2026-07-18","Reports functionality tests","UI Tests","tests.ui.ReportTest","exportRunResultsTest"
"Verify project test runs can be retrieved","3631","Verify project test runs can be retrieved","API regression tests","2026-07-18","passed","2026-07-18","Test runs API functionality tests","API Tests","tests.api.TestRunAPITest","getTestRuns"
"Delete milestone","20065","Verify milestone can be deleted","UI Regression tests","2026-07-18","passed","2026-07-18","Milestones functionality tests","UI Tests","tests.ui.MilestoneTest","deleteMilestoneTest"
"Verify created test data can be deleted","2046","Verify created test data can be deleted","API regression tests","2026-07-18","passed","2026-07-18","Test runs API functionality tests","API Tests","tests.api.TestRunAPITest","deleteTestRunData"
"Session expires after clearing browser cookies","8648","Session expires after clearing browser cookies","UI Regression tests","2026-07-18","passed","2026-07-18","Authentication functionality tests","UI Tests","tests.ui.LoginTest","sessionExpiredAfterCookieClear"
"Move test case to another section via edit form","12568","Move test case to another section via edit form","UI Regression tests","2026-07-18","passed","2026-07-18","Test cases functionality tests","UI Tests","tests.ui.TestCaseTest","moveTestCaseToSectionTest"
"Add failed result with attachment","37973","Add failed result with attachment","UI Regression tests","2026-07-18","passed","2026-07-18","Test runs functionality tests","UI Tests","tests.ui.TestRunTest","addFailedResultWithAttachmentTest"
"Verify an attachment can be added to a test run","2418","Verify an attachment can be added to a test run","API regression tests","2026-07-18","passed","2026-07-18","Attachments functionality tests","API Tests","tests.api.AttachmentAPITest","addAttachmentToTestRun"
"Update user group","13026","Verify group can be updated","UI Regression tests","2026-07-18","passed","2026-07-18","Group management functionality tests","UI Tests","tests.ui.GroupTest","updateGroupTest"
"Verify a test case attachment can be retrieved","841","Verify a test case attachment can be retrieved","API regression tests","2026-07-18","passed","2026-07-18","Attachments functionality tests","API Tests","tests.api.AttachmentAPITest","retrieveAttachmentFromTestCase"
"Close test run","27939","Close test run","UI Regression tests","2026-07-18","passed","2026-07-18","Test runs functionality tests","UI Tests","tests.ui.TestRunTest","closeRunTest"
"Change test case priority","12202","Change test case priority","UI Regression tests","2026-07-18","passed","2026-07-18","Test cases functionality tests","UI Tests","tests.ui.TestCaseTest","changePriorityInTestCaseTest"
"Create a new project","11946","Create a new project","UI Regression tests","2026-07-18","passed","2026-07-18","Project management functionality tests","UI Tests","tests.ui.ProjectsTest","createProjectTest"
"Add passed result to a test","29959","Add passed result to a test","UI Regression tests","2026-07-18","passed","2026-07-18","Test runs functionality tests","UI Tests","tests.ui.TestRunTest","addPassedResultTest"
"Edit project name","14849","Edit project name","UI Regression tests","2026-07-18","passed","2026-07-18","Project management functionality tests","UI Tests","tests.ui.ProjectsTest","editProjectNameTest"
"Login with invalid credentials shows error","5671","Login with invalid credentials shows error","UI Regression tests","2026-07-18","passed","2026-07-18","Authentication functionality tests","UI Tests","tests.ui.LoginTest","loginWithInvalidCredentialsTest"
"Create role","10279","Verify role can be created","UI Regression tests","2026-07-18","passed","2026-07-18","Role management functionality tests","UI Tests","tests.ui.RolesTest","createRole"
"Open an existing test case","9683","Open an existing test case","UI Regression tests","2026-07-18","passed","2026-07-18","Test cases functionality tests","UI Tests","tests.ui.TestCaseTest","openTestCaseTest"
"Verify API authentication succeeds with valid credentials","4355","Verify API authentication succeeds with valid credentials","API regression tests","2026-07-18","passed","2026-07-18","API authentication functionality tests","API Tests","tests.api.AuthAPITest","checkValidCredentialsAuthentication"
"Verify an attachment can be added to a test case","3262","Verify an attachment can be added to a test case","API regression tests","2026-07-18","passed","2026-07-18","Attachments functionality tests","API Tests","tests.api.AttachmentAPITest","addAttachmentToTestCase"
"Create user group","11827","Verify group can be created","UI Regression tests","2026-07-18","passed","2026-07-18","Group management functionality tests","UI Tests","tests.ui.GroupTest","createGroupTest"
"Verify a test run attachment can be deleted","2698","Verify a test run attachment can be deleted","API regression tests","2026-07-18","passed","2026-07-18","Attachments functionality tests","API Tests","tests.api.AttachmentAPITest","deleteAttachmentFromTestRun"
"Create test suite","16102","Create test suite","UI Regression tests","2026-07-18","passed","2026-07-18","Test suites functionality tests","UI Tests","tests.ui.TestSuiteTest","createSuiteTest"
"Priority change is reflected in case history","12631","Priority change is reflected in case history","UI Regression tests","2026-07-18","passed","2026-07-18","Test cases functionality tests","UI Tests","tests.ui.TestCaseTest","priorityChangeInHistoryTest"
