"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"View test run statistics","34770","View test run statistics","UI Regression tests","2026-07-19","passed","2026-07-19","Reports functionality tests","UI Tests","tests.ui.ReportTest","viewRunStatisticsTest"
"Fill a custom field (Preconditions) of a test case","11568","Fill a custom field of a test case","UI Regression tests","2026-07-19","passed","2026-07-19","Test cases functionality tests","UI Tests","tests.ui.TestCaseTest","fillCustomFieldTest"
"Verify created test data can be deleted","1994","Verify created test data can be deleted","API regression tests","2026-07-19","passed","2026-07-19","Test runs API functionality tests","API Tests","tests.api.TestRunAPITest","deleteTestRunData"
"Complete milestone","29264","Verify milestone can be completed","UI Regression tests","2026-07-19","passed","2026-07-19","Milestones functionality tests","UI Tests","tests.ui.MilestoneTest","completeMilestoneTest"
"Create and then delete a test case","17146","Create and then delete a test case","UI Regression tests","2026-07-19","passed","2026-07-19","Test cases functionality tests","UI Tests","tests.ui.TestCaseTest","testCaseCreationAndDeletionTest"
"Verify the created project can be deleted","990","Verify the created project can be deleted","API regression tests","2026-07-19","passed","2026-07-19","Projects API functionality tests","API Tests","tests.api.ProjectAPITest","deleteProject"
"Verify a test case attachment can be deleted","2760","Verify a test case attachment can be deleted","API regression tests","2026-07-19","passed","2026-07-19","Attachments functionality tests","API Tests","tests.api.AttachmentAPITest","deleteAttachmentFromTestCase"
"Delete test suite","22515","Delete test suite","UI Regression tests","2026-07-19","passed","2026-07-19","Test suites functionality tests","UI Tests","tests.ui.TestSuiteTest","deleteSuiteTest"
"Export run results to a file","32152","Export run results to a file","UI Regression tests","2026-07-19","passed","2026-07-19","Reports functionality tests","UI Tests","tests.ui.ReportTest","exportRunResultsTest"
"Update user data","20153","Verify user data can be updated","UI Regression tests","2026-07-19","failed","2026-07-19","User management functionality tests","UI Tests","tests.ui.UserNRolesTest","updateUserDataTest"
"Edit test case title via edit form","11868","Edit test case title via edit form","UI Regression tests","2026-07-19","passed","2026-07-19","Test cases functionality tests","UI Tests","tests.ui.TestCaseTest","editTestCaseTest"
"Delete user group","13074","Verify group can be deleted","UI Regression tests","2026-07-19","passed","2026-07-19","Group management functionality tests","UI Tests","tests.ui.GroupTest","deleteGroupTest"
"Verify a test case attachment can be retrieved","1035","Verify a test case attachment can be retrieved","API regression tests","2026-07-19","passed","2026-07-19","Attachments functionality tests","API Tests","tests.api.AttachmentAPITest","retrieveAttachmentFromTestCase"
"Priority change is reflected in case history","13475","Priority change is reflected in case history","UI Regression tests","2026-07-19","passed","2026-07-19","Test cases functionality tests","UI Tests","tests.ui.TestCaseTest","priorityChangeInHistoryTest"
"Create user group","12851","Verify group can be created","UI Regression tests","2026-07-19","passed","2026-07-19","Group management functionality tests","UI Tests","tests.ui.GroupTest","createGroupTest"
"Verify a result can be added to a test run","1219","Verify a result can be added to a test run","API regression tests","2026-07-19","passed","2026-07-19","Test runs API functionality tests","API Tests","tests.api.TestRunAPITest","addResultForCase"
"Verify an attachment can be added to a test case","4112","Verify an attachment can be added to a test case","API regression tests","2026-07-19","passed","2026-07-19","Attachments functionality tests","API Tests","tests.api.AttachmentAPITest","addAttachmentToTestCase"
"Verify a test case can be created","1978","Verify a test case can be created","API regression tests","2026-07-19","passed","2026-07-19","Test cases API functionality tests","API Tests","tests.api.TestCaseAPITest","createTestCase"
"Verify an attachment can be added to a test run","2773","Verify an attachment can be added to a test run","API regression tests","2026-07-19","passed","2026-07-19","Attachments functionality tests","API Tests","tests.api.AttachmentAPITest","addAttachmentToTestRun"
"Check milestone data","27602","Verify milestone data is displayed","UI Regression tests","2026-07-19","passed","2026-07-19","Milestones functionality tests","UI Tests","tests.ui.MilestoneTest","checkMilestoneDataTest"
"Login with invalid credentials shows error","5344","Login with invalid credentials shows error","UI Regression tests","2026-07-19","passed","2026-07-19","Authentication functionality tests","UI Tests","tests.ui.LoginTest","loginWithInvalidCredentialsTest"
"Verify project test cases can be retrieved","1077","Verify project test cases can be retrieved","API regression tests","2026-07-19","passed","2026-07-19","Test cases API functionality tests","API Tests","tests.api.TestCaseAPITest","getTestCases"
"Change color scheme","14516","Verify color scheme can be changed","UI Regression tests","2026-07-19","passed","2026-07-19","Settings functionality tests","UI Tests","tests.ui.SettingsTest","changeColorScheme"
"Verify created sections can be deleted","3103","Verify created sections can be deleted","API regression tests","2026-07-19","passed","2026-07-19","Sections functionality tests","API Tests","tests.api.SectionAPITest","deleteSections"
"Login with invalid credentials shows error","5176","Login with invalid credentials shows error","UI Regression tests","2026-07-19","passed","2026-07-19","Authentication functionality tests","UI Tests","tests.ui.LoginTest","loginWithInvalidCredentialsTest"
"Close test run","33155","Close test run","UI Regression tests","2026-07-19","passed","2026-07-19","Test runs functionality tests","UI Tests","tests.ui.TestRunTest","closeRunTest"
"Create a new test case","13843","Create a new test case","UI Smoke tests","2026-07-19","passed","2026-07-19","Test cases functionality tests","Smoke Tests","tests.ui.TestCaseTest","testCaseCreationTest"
"Verify API authentication succeeds with valid credentials","4983","Verify API authentication succeeds with valid credentials","API regression tests","2026-07-19","passed","2026-07-19","API authentication functionality tests","API Tests","tests.api.AuthAPITest","checkValidCredentialsAuthentication"
"Delete role","13403","Verify role can be deleted","UI Regression tests","2026-07-19","passed","2026-07-19","Role management functionality tests","UI Tests","tests.ui.RolesTest","deleteRole"
"Verify a test run attachment can be deleted","2913","Verify a test run attachment can be deleted","API regression tests","2026-07-19","passed","2026-07-19","Attachments functionality tests","API Tests","tests.api.AttachmentAPITest","deleteAttachmentFromTestRun"
"Filter tests in run by status","34892","Filter tests in run by status","UI Regression tests","2026-07-19","passed","2026-07-19","Test runs functionality tests","UI Tests","tests.ui.TestRunTest","filterByStatusTest"
"Create test suite","20114","Create test suite","UI Smoke tests","2026-07-19","passed","2026-07-19","Test suites functionality tests","Smoke Tests","tests.ui.TestSuiteTest","createSuiteTest"
"Create a new project","12915","Create a new project","UI Smoke tests","2026-07-19","passed","2026-07-19","Project management functionality tests","Smoke Tests","tests.ui.ProjectsTest","createProjectTest"
"Verify the created section with the test case can be deleted","1020","Verify the created section with the test case can be deleted","API regression tests","2026-07-19","passed","2026-07-19","Test cases API functionality tests","API Tests","tests.api.TestCaseAPITest","deleteTestCaseSection"
"Create role","11235","Verify role can be created","UI Regression tests","2026-07-19","passed","2026-07-19","Role management functionality tests","UI Tests","tests.ui.RolesTest","createRole"
"Create and then delete a project","15181","Create and then delete a project","UI Regression tests","2026-07-19","passed","2026-07-19","Project management functionality tests","UI Tests","tests.ui.ProjectsTest","createAndDeleteProjectTest"
"Delete milestone","24527","Verify milestone can be deleted","UI Regression tests","2026-07-19","passed","2026-07-19","Milestones functionality tests","UI Tests","tests.ui.MilestoneTest","deleteMilestoneTest"
"Verify selection can be created","1413","Verify selection can be created","API regression tests","2026-07-19","passed","2026-07-19","Sections functionality tests","API Tests","tests.api.SectionAPITest","checkCreateSection"
"Update user's name","10357","Verify user's name can be updated","UI Regression tests","2026-07-19","passed","2026-07-19","Settings functionality tests","UI Tests","tests.ui.SettingsTest","updateUsersName"
"Add passed result to a test","33567","Add passed result to a test","UI Regression tests","2026-07-19","passed","2026-07-19","Test runs functionality tests","UI Tests","tests.ui.TestRunTest","addPassedResultTest"
"Verify test run results can be retrieved","981","Verify test run results can be retrieved","API regression tests","2026-07-19","passed","2026-07-19","Test runs API functionality tests","API Tests","tests.api.TestRunAPITest","getResultsForRun"
"Verify project test runs can be retrieved","4247","Verify project test runs can be retrieved","API regression tests","2026-07-19","passed","2026-07-19","Test runs API functionality tests","API Tests","tests.api.TestRunAPITest","getTestRuns"
"Update milestone","28667","Verify milestone can be updated","UI Regression tests","2026-07-19","passed","2026-07-19","Milestones functionality tests","UI Tests","tests.ui.MilestoneTest","updateMilestoneTest"
"Add failed result with attachment","45217","Add failed result with attachment","UI Regression tests","2026-07-19","passed","2026-07-19","Test runs functionality tests","UI Tests","tests.ui.TestRunTest","addFailedResultWithAttachmentTest"
"Update role","13485","Verify role can be updated","UI Regression tests","2026-07-19","passed","2026-07-19","Role management functionality tests","UI Tests","tests.ui.RolesTest","updateRole"
